his unwavering belief in the people around him is extremely important to making this book readable, despite the overwhelming negativity of the situations described in it.	train	14644075
i mean i read j r ward; i'm no newbie to sex in books but for goodness sake!	train	15732562
second, i was very annoyed that ana kept refering to her 'inner goddess'.	train	15732562
"as i write this, over 70 million copies have been sold in the united states alone, hardware stores have run out of ""natural fiber"" rope and there are even 'bdsm for beginners' classes cropping up in small town america."	train	15732562
it tugs at your heart strings, it makes you scream and shout in anger when you realize that you have no idea who's side you should be on.	train	13593837
"flirting"" came up waaaaaay too often."	train	21551933
not that i needed a change, but what i am trying to say is that this isn't a carbon copy of it.	train	1089412
in her little town.	train	24797236
bridget is now past 50,a widow and a mother two young children.	train	23858953
in a nutshell, it was an obnoxious piece of chick lit.	train	21831252
i didn't want to be compared to her.	train	40390295
in the first book of the dragons trilogy, the author has crossed a few genres creating a unique post apocalyptic world filled with science fiction, fantasy, paranormal and romance.	train	24897979
the heroine was easy to relate too and the hero... hubba hubba, very much a man that i would give my heart too.	train	25121756
life becomes thorny when cougar-shifter, beau calls up midnight liaisons in need of a date after he'd been stood up.	train	15559821
if you like your heroines strong, determined and lethal, then you will love this story.	train	13205252
time and care was taken to describe their love scenes.	train	41275687
i'm so sad i've finished the smythe-smith quartet.	train	26862974
this is such a feelgood book.	train	18529702
i had to force myself to finish it.	train	43111516
but at the heart of it all is a heroine who is only slightly less vacuous than bella swann.	train	15732562
i thought it might be a new adult read but it is actually an adult contemporary read.	train	39961701
heidi writes in a manner that draws the reader into the story and never want to find our way out.	train	25637524
"""i open the door for her, and i can tell she's impressed."	train	26422117
it's got a little something for everyone, humor, hot steamy bits that will make you blush, and just enough angst to leave the angst lover satisfied.	train	50722427
this behavior is not normal...and not in a cute, quirky fun way.	train	40390295
so, in the end, maybe a 2.5*.	train	13432930
when julian returns and mis-identifies cassandra as penelope's (fictitious) friend patience, cassandra is unwillingly pulled into a deception that gives her the freedom to explore who she is and what she wants while also gaining the opportunity to grow closer to julian.	train	39894895
as always with julia quinn a beautiful read.	train	2907783
there were two charcters already in the story that could have provided the same effect but ar decided to add someone new for the last 2 seconds of the story...?	train	46256737
i loved lou and after a while i loved al too, as well as the conflict that brings them together or the one that pushes them apart.	train	43082859
it made her come across as cruel and insensitive.	train	42928152
i loved that the story alternates between the now and what happened a year ago.	train	25804003
i wouldn't recommend this to my ya readers.	train	15732562
this was a miss for me.	train	21574117
both attracted, but neither wants to cross that line at first.	train	55192894
i wished he had the guts enough to break it off with brianna earlier when he felt his strong feelings with sarah.	train	6654033
shakes head slowly* nope, she's really clingy and that's what i hated about wren.	train	24974135
i guess if this is not your cup of tea, then i can understand your dismay.	train	15732562
i was from the very beginning.	train	44974905
of course the two hit it off right away and they both have an unexplainable connection to each other.	train	21805660
a fun read that gave me four and a half boners.	train	17048760
beautiful and poignant - and super hot.	train	26946913
no one is dating her!	train	56551874
i like that in the end she made her own decision, that it wasn't forced by chris.	train	25231333
don't worry, picture perfect isn't one of those fixed by the power of love books.	train	23906124
dark erotic?	train	40301219
cole's discomfort with the culture of hollywood is understandable, it's the story of every starlet who thought a party life sounded great and ended up doing stuff that's supposed to be fun and glamorous but actually makes them feel really uncomfortable and dehumanised.	train	19113110
he grew up in the foster care system, and for the most part was alone.	train	46040111
like always, this book had an addictive quality, a lot of charm and wit.	train	21865617
i even loved the ending - perfect!	train	6757064
i'm an american citizen.	train	39795719
she really brought me into the story, and had me fascinated by the words on the page.	train	23912412
a little something different is just as cute and adorable as the cover promises!	train	40145315
yes, the circumstances of the romance are the same as any plot type, with two strangers coming together and falling in love.	train	18240438
will debate.	train	25947668
going into this review i feel the need to admit that after two attempts in the past i have yet to read jane austen's pride and prejudice the whole way through (i think i've gotten half way through twice).	train	26428236
sylvain was named the top chocolatier in paris.	train	19172694
that's it.	train	42700847
she didn't even add any skills to the party.	train	21589818
my only problem was erin's indecisiveness.	train	25126110
i was happy that bryce's hope for a loving united family came true.	train	26484632
i did like the story itself, although the end with how nina just accepted daniel's explanation right off the bat instead of wanting more information--that just didn't sit well with me.	train	25534423
"i'll get you a effing home."""	train	53678652
far fetched in some places but cute and pretty entertaining....you have to read fifty shades first to get the humor in this one.	train	19697036
sadly, my husband doesn't find my tendency to take off my shoes anywhere as charming as the h does with his kelly.	train	11969795
"no safe words or contracts are used because he needs it to feel ""real."""	train	23902401
"now twenty years later, still friends but no longer close, gil finds himself as someone's ""date"" at maggie's get together."	train	24962477
a price charming under a curse who isn't a dashing knight in shining armor on a white steed, a heroine who is not a mistreated servant in her own home, and a step family whom is not uncaring and selfish.	train	6639869
definitely a good summer read.	train	6654033
i can't finish this book.	train	15732562
in an effort to save him from himself, his father and manager stage an intervention that sends bohdi to serenity springs, a rehab ranch where he will get the help he needs.	train	49328350
they were just there, interacting, but not really contributing anything of significance.	train	15760722
i just couldn't get into it.	train	16370337
in fact, i would say that the test of loyalty might be stronger due to the blood relationship between margot and andy.	train	1470370
many have believed her to be mentally imbalanced, and she has been taking medication for this condition since she was a child.	train	23582669
many people lose faith after far less horrific experiences.	train	25325159
"i guess you'll be joining me in hell!"""	train	22212735
but all in all not to shabby.	train	25669304
i was so happy when teresa decided to release this early.	train	24878204
so this was quite predictable but a nice little love story.	train	18010923
received copy for honest review.	train	51934837
masi is a different kind of guy.	train	24171562
the entire week have been one big game, a bit of lusty, grownup fun.	train	18755773
why can ana not have clothes of her own?	train	15732562
lori's inner conflict about garrett and eli at first seems a bit selfish.	train	21574117
i may be rushing the time frame, but it's close.	train	24974135
i understand that the situations presented in this book could, and do, happen in real life and i'm not being apathetic to those who experience it.	train	25590969
what sets it apart is the fact that lucy and owen's lives intersect for such a short period of time, days really, after their first meeting.	train	24813023
loved blow!	train	49328350
every time he to move forward she just did it again.	train	25637524
unfortunately things seemed to kind of veer off course a bit... and things became a little far-fetched.	train	46040111
i swooned and sighed and even became emotional at times.	train	14077523
over all knowing jack was a quite enjoyable experience with author rachel curtis.	train	27213845
i finished the novel in two days and was absolutely in love!	train	10876370
also he didn't judge sonny on her upbringing, he judged her on her actions.	train	42916962
as the story unfolds there are details pertaining to their shared past which explain the dynamics of all of their relationships.	train	54975553
she manages to instill sympathy for even the most difficult characters in the novel and leaves the reader wanting to read more in the second book of the series.	train	2255595
and when he is, he's locked in his office, making no time for his wife and children.	train	19014858
theye were vivid and beautiful.	train	7860127
also - as a former cheerleader and now a coach...these scenes were so outdated and ridiculous - ugh!	train	5674279
it just...worked?	train	17362398
when they finally reconnected, it made his accomplishments all the more sweet, and the fact that all of a sudden bryn was the one lusting after aaric made me smug on his behalf - oh, how the tables had turned... i thought aaric was going to be a prick to bryn, but he wasn't.	train	55986523
that time could have been used for reading a book i actually would have enjoyed.	train	2124811
aidan traces the e-mails and finds that it's the teenage son of a close pack who has dreams of exposing weres and taking over the world.	train	13125790
cara bristol delivers the alien mail order bride trope with fun, culture shocks, horned aliens, murderers and mayhem.	train	55669404
i mean, hello, the main character becomes an espressologist by accident at her coffee house job!	train	5747854
will she let her ocd tendencies keep her from letting loose and chasing love with ryan?	train	28928053
and miranda was always there beside him.	train	15760722
meredith does a wonderful job in creating her scenes and images.	train	16535495
fucking kill me.	train	24177881
on the whole, i would say that the novel was a fun romp through history, but in a very fictitious way.	train	2950861
forget that she's never touched herself or kissed a boy.	train	15732562
was it their parents, some voodoo stuff or something else that caused these two to forget who they are?	train	45221017
i can't remember, and i finished this one hour ago.	train	47243315
this review was first posted on ruby's reads.	train	15501920
he's recently returned to help run things after his father--who kicked him out of the house a decade earlier for being gay--suffered a debilitating stroke.	train	26138614
i thought the literature graduate in me would be disgusted with how simple and silly this most famous book of this year is.	train	15732562
somehow, just as she's presenting her story to her college level creative writing class, that stable boy shows up as a sudden transfer.	train	14355461
i never jumped on the vampire-loving bandwagon to begin with.	train	385368
the collision split her skull open, yet she survived with nearly all her brain function intact.	train	29512298
she doesn't fall into any of the weird grammar-pits so many self-published authors do.	train	16244840
despite giving it only two stars though (i'm not in a super generous mood), i would probably give bowen another try someday.	train	39961701
it took me that long to get through this book (through no fault of my boyfriend!)	train	21831252
3.5/5 a good book but it could have a bit more of romance.	train	2417683
if you are into those types of stories then this is the book for you, sadly, asher does not bring anything new to the genre.	train	49288333
i loved the mysteriousness of mr. thorne as well.	train	40308697
i thoroughly enjoy how this author can turn an impossible plot line into a gripping story.	train	49787923
the novel is about two lonely people who keep crossing paths throughout their lives.	train	3873004
but what happens when he becomes unsure of what he wants?	train	18408178
there were numerous editing errors that while i was reading caused me to pause and have to reread in order to understand what the author was saying, and if i notice it, welp... i never notice any of that stuff usually.	train	21495349
"it isn't even worthy of taking the time to ""highlight"" what was so bad about it."	train	15732562
i loved everything about vivian.	train	26172480
i began by introducing them to the mystery romance novel i had just published.	train	15732562
her husband, rightfully, is against this idea and the whole book is about what happens after camille makes that decision.	train	18746699
rating: 2.5 stars.	train	14061645
"""kiya mortenson is one of those lucky people who have been struck by lightning twice and walked away unharmed."	train	21533279
for example, webb would narrate a chapter and then coco would narrate what was essentially the same chapter.	train	18255915
a short romantic story !	train	49944649
i've been reading some heavy books lately and this one was light and fluffy, just what the book doctor ordered.	train	44393730
monster monster kidnapped and forced to save a criminal claudia's world is turned upside down in a matter of minutes.	train	23880801
she meets gav who has more dark shadows that rule him.	train	42854858
the romance is generally sweet and well developed as the two teenagers come to know the real life versions, rather than just the 'perfect' dream version, of each other.	train	43059287
on the other hand, maybe this is just a realistic reflection of british society?	train	13593837
it's nice to see the plain jane win one, you don't have to be the hottest girl to have the hottest guy.	train	9871925
poor charlotte is suffering from the feelings of betrayal, heartbreak, and failure as a mother.	train	14362949
and what happened to her?	train	22014664
christian, eager to get to spanking ana, proclaims he wants to show her is playroom.	train	15732562
*i received a copy of this book from the publisher via netgalley* i love, love, love the concept of this one.	train	40301219
now it's a very sweet read but not exactly the book i expected, lainey is an interesting character if a bit clueless at times.	train	49757741
i didn't want it to be.	train	25587930
it seemed unlikely.	train	25391048
"i would not put this in the ""romance genre"" because we don't watch the relationship develop."	train	27336454
i don't really know how i feel about this book yet, quite frankly.	train	15732562
living in the 60s wasn't all peachy and the internet isn't all bad.	train	15501920
~copy of book provided by author in exchange for a fair review~	train	43081996
a clean read and entertaining at times.	train	5799792
the book often appears to misrepresent korean culture (i won't confess to being an expert, but did a fair bit of research prior to reviewing this book for that very reason!)	train	26163493
i hated what they came up with in order to solve the mystery, it's ugh.	train	45221017
i keep fighting between 2 and 3 stars for this book.	train	6840507
i had several theories, none of which turned out to be true (read: no brain tumor, which would have made me cut him some slack).	train	26484632
maybe that was always besides the point.	train	25391048
it features two characters who are surprisingly complex in a way i don't commonly read about: in addition to interesting family dynamics, the female lead suffers from debilitating panic attacks and the male lead struggles with a unique math-related learning disability .	train	43134480
i will always pick up a sylvia day book to read.	train	18076282
giving up at 80% because, as close as i am to the end, i just don't care about maia & eryx.	train	19234435
it was interesting.	train	21593575
i wanted to know where they came from, who was reading them, etc.	train	18237837
i really enjoyed the epilogue.	train	19191489
but this book was pretty good!	train	21531210
the only positive thing i can say about the ending of this book is maybe it free me from my recent harlequin run to read pride and prejudice (and zombies, with vampires, and more) spoilers!	train	13377810
"""ooh, good one, todd,"" i cooed."	train	5674279
she's successful, single and wants a family before it's too late for her to have a baby.	train	21940541
each have their own sexual frustrations with their past and current hetero relationships so i understand why they went for their own team.	train	6227393
and what a story!!	train	25677735
"however, i felt like they could've used that ""talk"" somewhere in the middle when maddie was out there playing ms. trustful to almost every single person in their place."	train	50761853
since this is an erotic romance, grayson and lauren, of course, spend a lot of time having wild sex, but in my opinion, the love scenes weren't always smooth and seamless.	train	9835481
both clayton and ellie have suffered major losses in their lives and have yet to heal from those losses.	train	40075385
mallory's boyfriend (jeremy) is having some kind of weird gamer affair with a chick online, so mallory freaks out and decides to live like it's 1962.	train	15501920
again, this seemed a bit hypocritical since bella had been obstinately planning to mate a human herself although admittedly, she hadn't gone through with it.	train	2479762
it's painful, yet it's beautiful too.	train	44381849
you can buy at amazon right here.	train	42715854
so the buzz has been strong with everyone's theories on what has caused silas and charlie's memory loss, and what they need to do to solve this mystery.	train	45221017
j.r. rain's brother.	train	14686480
it was sooo cutee and sad and happy at the same time	train	42928152
mackenzie cox has racing in her blood.	train	46040111
and now she will have him in more than a methaphorical way.	train	52690106
"the writing was very stilted, especially the dialogue, and it just didn't ""hook me."""	train	21813224
we get hints of it throughout the story, well... hints of the possibility of it, really.	train	27807579
after seeing what love does time and again to his single mother, he's happy to continue having a good time without strings.	train	19137078
an amazingly quick read.	train	385368
it was interesting as the entire book is from the hero's pov.	train	46707800
ana will cling onto anything remotely significant in order to make herself feel better about her situation.	train	15732562
it felt so real and amazing.	train	50761853
i really enjoyed this wonderous story that was full of humor, heartfelt emotion, and utter determination.	train	43230350
in warrior, this journeys to mongolia and across the steppes and desert, traversing a culture rich with hospitality and adventure.	train	7860127
even with his debilitating post traumatic stress (ptsd) the fbi wants foster back on the job.	train	18316567
very different from her other books but the alien aspect was fun and interesting.	train	26680311
old a cougar...really????	train	25256806
i picked up this book, not sure what to expect and all i can say is wow!!!!!	train	15732562
some suspenseful scenes.	train	50071184
she was becoming aware of her sexuality, but tried desperately to keep her feelings to herself, but the attraction was too high.	train	25542018
"""she had long ago learned to hold her desires and wants silent like a secret in her heart, and wait to hear what he wanted."	train	14838126
get ready for a roller coaster of a ride!	train	44381849
as i read, i was reminded of the underworld movie series, not just in the world-building but also in how the characters were presented and even how the cover was done (to match that movie poster!).	train	298324
when bray moves home and reconnects with elias, they finally give each other a chance.	train	25590969
i thought their relationship was great, and couldn't wait to see if they got their happy ending.	train	23906124
tabitha has started her life over after being involved in a public sex scandal at her college.	train	24566785
i had no idea which way beth would go.	train	24486802
i was wrong of course.	train	15732562
i was sympathetic for her near the end after she did finally accept things and fought so hard when trying to keep all her loved ones safe.	train	19234435
she's a witch with a vengeance and she tried all her best to ignore and resist the cursed prince.	train	6639869
i was a little bit annoyed with the main character, when she met up with her ex and almost went back to him but thank god she came back to her senses.	train	1470370
the scenes are short and are pulled out into their own named chapters (at least it should be that way in the final version) so you know you're getting that section from mathias's pov.	train	25030992
i'm so glad i have discovered a new writer!	train	56837503
their girlfriends (who are, themselves, lacking in the self-confidence department) accept the abuse because they have misinterpreted the brutish and violent behavior of their boyfriends for self-confidence.	train	15732562
2016 reading challenge: a book that is published in 2016	train	48100662
of course she falls in love with him.	train	50268800
she is actually a lesbian and has a girlfriend; making things even more intense.	train	24489548
if you've read the previous series then great.	train	47064531
"""i'm gonna move a little and test out this pussy."	train	51934837
all in all it was a cute love story.	train	21940541
just a nice plain old read.	train	25431684
not only was the teen love at first sight plot ridiculous and overwrought, there was some seriously dodgy language & some offensive stereotypes about travellers and stealing.	train	17529434
this book pissed me off.	train	42717544
while it seems like the novel will have a love triangle, the truth is that this is very much cricket's story.	train	16845241
how our characters overcome these 2 obstacles is the main focus of this novel.	train	984386
zeva someone who loses everything but gains so much more , xavier and asher two brothers who need to save their clan or have it be taken .	train	46101115
my copy was provided by netgalley what can i say?	train	42916962
crazy, complicated and wonderful.	train	25391048
i liked him enough.	train	42916962
about the only character i got a firm grasp of by the end of the book was julien (because of his manuscript) and he's not even one of the main characters, at least not in this book.	train	21380305
all thoughts, opinions and ratings are my own.	train	15559821
grayson's a guy with more depth than he's been showing the world.	train	24974135
like i was asking my self... so what happened?	train	14355461
however i liked this book a lot and it does not bore you like most other love stories.	train	15550293
"a cute story about a fallen rock star and the quirky girl who ""saves"" him."	train	25637524
monique martin treats us to a great start and doesn't let up.	train	12918466
what she did with that piece of information was hilarious!	train	49757741
two secondary characters stood out for me for different reasons.	train	25391048
leah is a wonderful, independent woman who really stuck by jack when she could have cut him loose and moved on.	train	48094802
anastasia... needs all of the ass whoopin's she can get!!!	train	15732562
the story goes back and forth between two couples, decades apart from one another, who are celebrating their honeymoons in paris.	train	21576764
it's a different story but ultimately it pulled me in and i really enjoyed it.	train	18119716
maybe i did need the first book, i don't know.	train	45171126
50 shades is long, this book is short.	train	4507172
i felt like it got slow in many parts and things that could have been juicy, were not.	train	18529702
i did feel she was a little quick to jump into bed with ajax, but she also had some history with him, and i guess if you take her independence into account, she can sleep with who she wants, when she wants.	train	43144598
"in the novel is explained by gabriel that since he calls neil ""baby"", he has to find an equal nickname for ryan, and he decides on ""piccola"", telling him that is basically the italian translation of ""baby""."	train	13432930
go read it and you will laugh out loud.	train	26428236
www.thereadingcafe.com	train	47064531
i'm just getting my feet wet reading contemporary romance and this book caught my eye.	train	14355461
the return of his memory might not be the blessing they all want though if mariah's white lie comes to light.	train	6242865
enjoyed reading the first husband over christmas break!	train	14871824
i've been waiting for this story for so long that i was so happy when i finally received an audio version for review.	train	20476452
oh how nice it must be to have these crazy and fun dreams with the same guy you've been dreaming about for years!	train	43059287
when grey looses her mom, her whole world falls apart.	train	25431684
what could be easier?	train	26589359
"i smile. """	train	21448883
emma and caleb were drawn to each other, like magnets, having so much pain, anger and loss in common that they just seemed to fit together and i loved their relationship.	train	23853509
i had trouble buying the romance, but the rest of the story was cute.	train	18985121
i have been a fan of sarah darlington's for quite a while now, but i have to say that this one is my favorite so far!!!!	train	42472347
i enjoyed this overall, in fact, i am probably going to read the rest of the series because i kind of need to know what is going on.	train	24584386
i really liked marissa.	train	6623159
every time i picked up the book this would cause me to have a little grumble to myself.	train	16220657
he wants to take care of her and introduce her to everything being an adult means.	train	41865562
savannah did come off as a feisty character that you didn't want to say no to and i liked that about her.	train	43284129
i think that the romantic aspect of the book was a little predictable, but still fun to read.	train	23858953
i don't regret reading this, as terrible as it sounds, because i actually hope to read more charlotte bronte anyway, and anything associated with jane eyre, but that doesn't make this book any less stupid.	train	10876370
the cia wanted to use her bait to draw out the people that had kidnapped her, and sold her.	train	25125329
still i'm reluctant to get the next set of books.	train	385368
just little boring when richard&emma's love story go stuck.	train	21550865
it was read by my favorite audiobook narrator, lorelei king.	train	21416771
i don't know if she realized the book was uninteresting and so decided to put in as many plot twists and surprises as possible, but she basically does everything but throw the kitchen sink at us.	train	6242865
she falls in love, till her past catch up with her..... she feels she can never have love in her life.	train	39903310
the concept of a hook up bar where people chat on their phones in the bar and then leave together for sex also was kind of weird and didn't go for me either.	train	24956573
oh, and have some mind blowing sex and blow jobs coupled with some toe curling kisses on that journey as well, i mean what's life... without a little fun?	train	25795867
ian had left her at the prom, and she has not been able to catch up with him since.	train	15093724
he made my stomach twist a little.	train	16646043
and sierra meets caleb, a boy with a past.	train	49288333
bryn knew he was important to her, but she was afraid and never let him a chance.	train	55986523
basically, there's a lot this book could have explored that it didn't.	train	26412251
i didn't like lex during the sex scenes.	train	24171562
supporting this word vomit is supporting plagiarists.	train	15732562
and obviously even the hero isn't thinking or talking about his suspicions.	train	24064406
a little slow too much in their own heads but cute and fun.	train	24813023
it wasn't the ending i would have liked to see and i'm not sure i walked away satisfied.	train	18016218
i also didn't like charlie because she was selfish in some ways.. but most times when people pointed it out to her, they just weren't understanding her and where she came from.	train	26619632
mitchell doesn't want much to do with such rumors, but luke has something that he doesn't want to look away.	train	49615719
i absolutely loved this!	train	27057910
"i say ""surprisingly"", because it was complete and utter chick-lit; humorous, lighthearted, with a touch of romance and a lot of problems regarding clothes."	train	24897979
this could be found in ana but there is so much for them to overcome.	train	15732562
so then why am i crying?	train	15732562
[image error] i'm really excited for this one, though i worry that the sexuality of the book will get lost in the rating translation for the film.	train	15732562
it drew me in, kept my attention, didn't drag on, page-turner.	train	41827804
it's a sweet story, with some conflict strewn in.	train	49288333
while sylvain looks down on mass-produced chocolate and believes that creating chocolate is a fine art form.	train	19172694
it only comes with one small hiccup - she needs to work in tandem with another photographer, and that photographer happens to be the one man she can't forget - jason.	train	47755953
in fact, the only redeeming quality of this book is christian's background story.	train	15732562
he really didn't want to be in a relationship with anyone but he was really quite ok with sex if it came with no strings.	train	24813552
if that's what you're looking for, you won't be disappointed reading this book.	train	41247476
"throughout the book, we see how important the hierarchy is to the pack and its dynamics, and we also discover a net of secrets that surround them that left us with more questions than answers: what really is the ""diractorate""?"	train	49161514
she tells him the truth before he regains his memory but i felt her actions and unattached emotions to the possible repercussions of her lying was unattractive and outrageous.	train	6242865
this book was fantastic.	train	529917
i love history, and i think it's brilliant how it was incorporated into this book.	train	14769957
however i was not sold on the answers to the mystery.	train	45221017
"can he be the one to finally break the dreaded ""curse""?"	train	52153974
really enjoyed it.	train	44187777
bonus is that christian was hot.	train	15732562
i wanted to be in oriana's shoes or should i say bed.	train	18755773
confidence and self-esteem are an important part of this book and it leaves us with a great moral.	train	25804003
her father remains unconcerned and only finds amusement in their crumbling state, her mother only cares about the women's league luncheon and the new resident doctor and former reality star, chip bingley, and her younger sisters remain unemployed and uncaring about their future or anything related to actually growing up.	train	26428236
zerro wanted her the moment he laid eyes on her picture.	train	43081996
each perspective moves the story along and doesn't allow it to get stuck in just one scene.	train	6382565
like~ so after the return, mason comes out to his folks who already knew, finds a set of gay friends and, strangely enough, learns how to be gay.	train	17913279
the opening is in russia where the heroine has been convicted of murder and must escape before being hanged.	train	3242809
until the very end.	train	16827525
the pov frequently switches between jazz and nick without warning, and i found myself going back to reread sentences so i could figure out who was narrating.	train	2593241
lottie is a selfish,spoiled little brat(with a slutty personality) and fliss is close to a mental breakdown.	train	21865617
even after her last relationship destroyed her, she didn't let that keep her from trying out her luck with elliott.	train	22130670
4.5 stars wow this was an intense read!!	train	24667767
but he hates her.	train	26261977
this book tugged on my heartstrings man.	train	42299571
if this is the future of publishing, things could be a lot worse.	train	15732562
this decision was made by her stepfather, so the baby growing inside her mother has a chance at being born.	train	23853509
learning about the world and the rules that govern this was intriguing so that kept me with this book to the end.	train	26177248
this felt like a really looong book.	train	42423793
gwen will come to play an important role in the dire pack dynamic when they find out who she is, but the chemistry between her and rifter was off the charts great!	train	16392633
there is nothing i adore more than ar books with ott possessive heroes and sweet heroines- and this was one of the best of them.	train	50822634
i lost count of the number of times we were subjected to ana's subconscious and inner goddess, and as for all the holy craps, holy shits and holy whatever else.... poor writing aside, what plot line there is is truly vile.	train	15732562
but i stopped reading this book because it has become overwhelmingly hard to continue to read about naomi.	train	52585185
while this is not my favorite rowell book (i'm torn between eleanor & park and attachments), it does not disappoint.	train	25391048
now, to what i didn't like about.	train	29398993
she has a narration style, however, that annoys me, and i'm not sure that i can adequately describe it.	train	3242809
cute story.	train	25391048
i have a feeling this story is going to repeat on me for days and weeks to come, in a good way.	train	21775118
she has a psycho ex-boyfriend.	train	42747629
anyway, here is my total and completely honest review about fifty shades of grey.	train	15732562
aimee is a likable enough character, she definitely grew on me through out the book.	train	44393730
she is horrified to find out that her sexy choice is a hockey player who wants more than one night.	train	6002714
every one deserves a good friend !	train	19086661
i think this book would have been excellent with a little ,more plot, drawn out more, more action and adventure.	train	40205897
to receive this arc was amazing.	train	44172923
failing technology is not all that is going on here though, there are mutant dogs attacking people and if you are bitten you are either going to die or become one of them.	train	12614521
just because i was killing time to doze off, i ended up reading this addicting story from ibooks.	train	27416691
really really loved it , was very different from the show , can't wait to read all the rest of them	train	385368
steamy hot story very well written!	train	26119531
i really like this book a lot.	train	25431684
if anything, it made me dislike her more.	train	21891713
of course, all this means you immediately fall in love with him. ;)	train	7332405
fun (and kinda angsty!)	train	6574942
hilarious, super sexy and super romantic.	train	23713440
investment banker will realizes that he needs a break when his boss drops dead in front of him at fifty - five.	train	4815931
he looks at me with his sultry eyes.	train	15732562
couldn't give a bigger fuck if i tried.	train	15732562
well...i loved it...the suspense was nice...one of the few hp books i liked...	train	8330278
they're passionate but they also share cute, adorable, intimate moments as well and i just love following both characters.	train	15732562
i'm always left wondering why they don't just get a dog?	train	18643217
jenna and adam were the main characters, but i really enjoyed my experience with the other characters, especially some shifters from other species...! (	train	20389138
while there is quite a bit of repetition--lip biting and using the word smirk and so on--it is not enough to take away from this dynamic story.	train	15732562
i enjoyed this ....it kept me quessing and i was not quite sure how it would end.	train	25009810
the supporting characters are amazing and i can't wait to read their stories too.	train	25061595
and a struggling business.	train	19698182
the best parts: smut, smut, smutty, smut smut.	train	46256737
i am a regular blood donor and really haven't given any thought to the recipients of my donation.	train	2417683
i know this isn't a helpfull review, but i really can't recall what happens in this book.	train	15732562
no matter how hard i tried to remember who i was before i had fallen in love, i couldn't bring back that girl.	train	44939511
each blow up they had kept driving them back in the direction towards each other.	train	47755953
"why am i doing this to you?"""	train	24878204
i thought the flirty texting back and forth was giggle-worthy.	train	51575848
i had too many questions but at the same time i didn't care enough.	train	43977786
this was your average typical chick-lit love story.	train	24974135
once everything's in motion, said & done secrets are exposed, changing the course of alex's fate.	train	41099963
the good thing, i didn't hate her that much for i continue reading the book.	train	15732562
first off, i love this author.	train	49944649
but i still don't like her.	train	15732562
and of course, he goes all caveman on her at the slightest mention of another man, because, while he was having fun during those 8 years, she was supposed to remain untouched by anyone but him.	train	22446833
as lucy and owens paths diverged i felt super sad because i enjoyed their back and forth chatter so much and it just wasn't the same for me when lucy was in england and owen was travelling across america, although i did like reading about owen's travels, mostly because i am a sucker for road trips and especially when a novel is set in parts of america i love to visit!	train	24813023
two teens who keep losing their memory and have to figure out why this is happening to them.	train	45221017
"it was the epitome of the novel's title ""random acts of crazy""."	train	25191710
but when shaw is suddenly widowed he turns to his bff for comfort and support.	train	49944649
weddings are associated with happiness and magic, but for leah it's a way of life.	train	47755953
i didn't even finish the book because i couldn't take anymore.	train	15732562
first of all i would suggest the book to almost everyone.	train	18529702
there are many reasons for them not to be together and plenty of people out to stop them.	train	53085800
it took me most of the first chapter, but you did it once you put on your big girl panties.	train	48293969
sad, because i really wanted to like it!	train	2950861
i wasn't particularly invested in the mcs individually or them as a couple (unless their relationship develops in the next books of the series i'm not really convinced they had feelings towards each other beyond affectionate-friends-with-really-nice-benefits), but the worldbuilding and the plot were interesting and quite engaging, so i'm curious about what will happen in this 'verse next.	train	45124023
while this story (it's a longish novella, really) had potential, it was both too hurried and too brief to really be enjoyable.	train	21377845
then rather than actually using the criticisms to improve the story, she throws in tongue-in-cheek references to them to spit in the face of the people that point out how terrible her writing is.	train	17360158
we learn that he broke it off with pam and that it wasn't pretty, they fought, but we never saw that. \	train	44757802
characters where great, story was unique to me, i've never read where the female is lead guitar.	train	40018336
not as good as the dragon books by macalister, but it was cute for what is was.	train	6676256
true love conquers all.	train	1470370
so the question is: is love enough in a relationship?	train	25391048
it's not a bad book, it just didn't strike my fancy.	train	6467039
but as she gets to know him, that opinion doesn't match the man she is getting to know and care for.	train	24089046
not my favorite barnholdt novel, but still kept my attention.	train	26422117
i never expected that i would give a jeaniene frost book a 2.5 star rating but there you go.	train	23582669
also, the plot moved rather quick, and was enjoyable.	train	18538920
almost all meg cabot books feel rushed to me, though.	train	14347737
he's snarky, overdramatic, and truly a sweetheart under all the fuss.	train	25748560
the synopsis and cover art drew me in but unfortunately i had a hard time with this one.	train	23965877
ps: not a fan of pathological liars...	train	42916962
half the entertainment of this book is the journey, which happens bit by bit as clues are laid out, one quirky tidbit after another, so i'll keep this short so that you can experience the time thief as i did, without any spoilers to ruin the fun.	train	21533279
this book came up as one of my free books in my kobo this month and since i was intrigued with the summary and was in a mood for some contemporary romance, i just have to read it, and i surely have no regrets!!!	train	23687960
the plot was overshadowed by the porn written story.	train	6399493
her mother, natasha is fabulous - in my head she is just like bernadette peters!	train	25142244
while some might ask why anyone would bother to open her/his heart to someone unlikely to be met again, others will keep their fingers crossed for a reunion, and hopeless romantics that they are, savor the sweetness of a short-lived romance.	train	46090999
if it was the whole stockholm syndrome the author was trying to evoke in the reader, i'm sorry but i just didn't feel it!	train	21830599
by chapter 9, i was staring at a train wreck and couldn't look away.	train	25590969
she tackles hard emotional subjects without fear.	train	21998900
while meagan always knew that mom would rope julia into this, she's beyond angry at being added to the list.	train	44784117
